Date,Close
2019-09-06,290.1700134277344
2019-09-09,294.3399963378906
2019-09-10,287.989990234375
2019-09-11,288.2699890136719
2019-09-12,288.8599853515625
2019-09-13,294.1499938964844
2019-09-16,294.2900085449219
2019-09-17,298.6000061035156
2019-09-18,291.55999755859375
2019-09-19,286.6000061035156
2019-09-20,270.75
2019-09-23,265.9200134277344
2019-09-24,254.58999633789062
2019-09-25,264.75
2019-09-26,263.30999755859375
2019-09-27,263.0799865722656
2019-09-30,267.6199951171875
2019-10-01,269.5799865722656
2019-10-02,268.0299987792969
2019-10-03,268.1499938964844
2019-10-04,272.7900085449219
2019-10-07,274.4599914550781
2019-10-08,270.7200012207031
2019-10-09,267.5299987792969
2019-10-10,280.4800109863281
2019-10-11,282.92999267578125
2019-10-14,285.5299987792969
2019-10-15,284.25
2019-10-16,286.2799987792969
2019-10-17,293.3500061035156
2019-10-18,275.29998779296875
2019-10-21,278.04998779296875
2019-10-22,266.69000244140625
2019-10-23,271.2699890136719
2019-10-24,271.5
2019-10-25,276.82000732421875
2019-10-28,281.8599853515625
2019-10-29,281.2099914550781
2019-10-30,291.45001220703125
2019-10-31,287.4100036621094
2019-11-01,286.80999755859375
2019-11-04,292.8599853515625
2019-11-05,288.0299987792969
2019-11-06,288.5899963378906
2019-11-07,289.57000732421875
2019-11-08,291.57000732421875
2019-11-11,294.17999267578125
2019-11-12,292.010009765625
2019-11-13,283.1099853515625
2019-11-14,289.6199951171875
2019-11-15,295.0299987792969
2019-11-18,302.57000732421875
2019-11-19,302.6000061035156
2019-11-20,305.1600036621094
2019-11-21,311.69000244140625
2019-11-22,310.4800109863281
2019-11-25,315.54998779296875
2019-11-26,312.489990234375
2019-11-27,315.92999267578125
2019-11-29,314.6600036621094
2019-12-02,309.989990234375
2019-12-03,306.1600036621094
2019-12-04,304.32000732421875
2019-12-05,302.8599853515625
2019-12-06,307.3500061035156
2019-12-09,302.5
2019-12-10,293.1199951171875
2019-12-11,298.92999267578125
2019-12-12,298.44000244140625
2019-12-13,298.5
2019-12-16,304.2099914550781
2019-12-17,315.4800109863281
2019-12-18,320.79998779296875
2019-12-19,332.2200012207031
2019-12-20,336.8999938964844
2019-12-23,333.1000061035156
2019-12-24,333.20001220703125
2019-12-26,332.6300048828125
2019-12-27,329.0899963378906
2019-12-30,323.30999755859375
2019-12-31,323.57000732421875
2020-01-02,329.80999755859375
2020-01-03,325.8999938964844
2020-01-06,335.8299865722656
2020-01-07,330.75
2020-01-08,339.260009765625
2020-01-09,335.6600036621094
2020-01-10,329.04998779296875
2020-01-13,338.9200134277344
2020-01-14,338.69000244140625
2020-01-15,339.07000732421875
2020-01-16,338.6199951171875
2020-01-17,339.6700134277344
2020-01-21,338.1099853515625
2020-01-22,326.0
2020-01-23,349.6000061035156
2020-01-24,353.1600036621094
2020-01-27,342.8800048828125
2020-01-28,348.5199890136719
2020-01-29,343.1600036621094
2020-01-30,347.739990234375
2020-01-31,345.0899963378906
2020-02-03,358.0
2020-02-04,369.010009765625
2020-02-05,369.6700134277344
2020-02-06,366.95001220703125
2020-02-07,366.7699890136719
2020-02-10,371.07000732421875
2020-02-11,373.69000244140625
2020-02-12,380.010009765625
2020-02-13,381.3999938964844
2020-02-14,380.3999938964844
2020-02-18,387.7799987792969
2020-02-19,386.19000244140625
2020-02-20,386.0
2020-02-21,380.07000732421875
2020-02-24,368.70001220703125
2020-02-25,360.0899963378906
2020-02-26,379.239990234375
2020-02-27,371.7099914550781
2020-02-28,369.0299987792969
2020-03-02,381.04998779296875
2020-03-03,368.7699890136719
2020-03-04,383.7900085449219
2020-03-05,372.7799987792969
2020-03-06,368.9700012207031
2020-03-09,346.489990234375
2020-03-10,364.1300048828125
2020-03-11,349.9200134277344
2020-03-12,315.25
2020-03-13,336.29998779296875
2020-03-16,298.8399963378906
2020-03-17,319.75
2020-03-18,315.4700012207031
2020-03-19,332.0299987792969
2020-03-20,332.8299865722656
2020-03-23,360.2699890136719
2020-03-24,357.32000732421875
2020-03-25,342.3900146484375
2020-03-26,362.989990234375
2020-03-27,357.1199951171875
2020-03-30,370.9599914550781
2020-03-31,375.5
2020-04-01,364.0799865722656
2020-04-02,370.0799865722656
2020-04-03,361.760009765625
2020-04-06,379.9599914550781
2020-04-07,372.2799987792969
2020-04-08,371.1199951171875
2020-04-09,370.7200012207031
2020-04-13,396.7200012207031
2020-04-14,413.54998779296875
2020-04-15,426.75
2020-04-16,439.1700134277344
2020-04-17,422.9599914550781
2020-04-20,437.489990234375
2020-04-21,433.8299865722656
2020-04-22,421.4200134277344
2020-04-23,426.70001220703125
2020-04-24,424.989990234375
2020-04-27,421.3800048828125
2020-04-28,403.8299865722656
2020-04-29,411.8900146484375
2020-04-30,419.8500061035156
2020-05-01,415.2699890136719
2020-05-04,428.1499938964844
2020-05-05,424.67999267578125
2020-05-06,434.260009765625
2020-05-07,436.5299987792969
2020-05-08,435.54998779296875
2020-05-11,440.5199890136719
2020-05-12,431.82000732421875
2020-05-13,438.2699890136719
2020-05-14,441.95001220703125
2020-05-15,454.19000244140625
2020-05-18,452.5799865722656
2020-05-19,451.0400085449219
2020-05-20,447.6700134277344
2020-05-21,436.25
2020-05-22,429.32000732421875
2020-05-26,414.7699890136719
2020-05-27,419.8900146484375
2020-05-28,413.44000244140625
2020-05-29,419.7300109863281
2020-06-01,425.9200134277344
2020-06-02,427.30999755859375
2020-06-03,421.9700012207031
2020-06-04,414.3299865722656
2020-06-05,419.6000061035156
2020-06-08,419.489990234375
2020-06-09,434.04998779296875
2020-06-10,434.4800109863281
2020-06-11,425.55999755859375
2020-06-12,418.07000732421875
2020-06-15,425.5
2020-06-16,436.1300048828125
2020-06-17,447.7699890136719
2020-06-18,449.8699951171875
2020-06-19,453.7200012207031
2020-06-22,468.0400085449219
2020-06-23,466.260009765625
2020-06-24,457.8500061035156
2020-06-25,465.9100036621094
2020-06-26,443.3999938964844
2020-06-29,447.239990234375
2020-06-30,455.0400085449219
2020-07-01,485.6400146484375
2020-07-02,476.8900146484375
2020-07-06,493.80999755859375
2020-07-07,493.1600036621094
2020-07-08,502.7799987792969
2020-07-09,507.760009765625
2020-07-10,548.72998046875
2020-07-13,525.5
2020-07-14,524.8800048828125
2020-07-15,523.260009765625
2020-07-16,527.3900146484375
2020-07-17,492.989990234375
2020-07-20,502.4100036621094
2020-07-21,490.1000061035156
2020-07-22,489.82000732421875
2020-07-23,477.5799865722656
2020-07-24,480.45001220703125
2020-07-27,495.6499938964844
2020-07-28,488.510009765625
2020-07-29,484.4800109863281
2020-07-30,485.79998779296875
2020-07-31,488.8800048828125
2020-08-03,498.6199951171875
2020-08-04,509.6400146484375
2020-08-05,502.1099853515625
2020-08-06,509.0799865722656
2020-08-07,494.7300109863281
2020-08-10,483.3800048828125
2020-08-11,466.92999267578125
2020-08-12,475.4700012207031
2020-08-13,481.3299865722656
2020-08-14,482.67999267578125
2020-08-17,482.3500061035156
2020-08-18,491.8699951171875
2020-08-19,484.5299987792969
2020-08-20,497.8999938964844
2020-08-21,492.30999755859375
2020-08-24,488.80999755859375
2020-08-25,490.5799865722656
2020-08-26,547.530029296875
2020-08-27,526.27001953125
2020-08-28,523.8900146484375
2020-08-31,529.5599975585938
2020-09-01,556.5499877929688
2020-09-02,552.8400268554688
2020-09-03,525.75
2020-09-04,516.0499877929688
2020-09-08,507.0199890136719
2020-09-09,500.19000244140625
2020-09-10,480.6700134277344
2020-09-11,482.0299987792969
2020-09-14,476.260009765625
2020-09-15,495.989990234375
2020-09-16,483.8599853515625
2020-09-17,470.20001220703125
2020-09-18,469.9599914550781
2020-09-21,487.3500061035156
2020-09-22,491.1700134277344
2020-09-23,470.6099853515625
2020-09-24,473.0799865722656
2020-09-25,482.8800048828125
2020-09-28,490.6499938964844
2020-09-29,493.4800109863281
2020-09-30,500.0299987792969
2020-10-01,527.510009765625
2020-10-02,503.05999755859375
2020-10-05,520.6500244140625
2020-10-06,505.8699951171875
2020-10-07,534.6599731445312
2020-10-08,531.7899780273438
2020-10-09,539.4400024414062
2020-10-12,539.8099975585938
2020-10-13,554.0900268554688
2020-10-14,541.4500122070312
2020-10-15,541.9400024414062
2020-10-16,530.7899780273438
2020-10-19,530.719970703125
2020-10-20,525.4199829101562
2020-10-21,489.04998779296875
2020-10-22,485.2300109863281
2020-10-23,488.2799987792969
2020-10-26,488.239990234375
2020-10-27,488.92999267578125
2020-10-28,486.239990234375
2020-10-29,504.2099914550781
2020-10-30,475.739990234375
2020-11-02,484.1199951171875
2020-11-03,487.2200012207031
2020-11-04,496.95001220703125
2020-11-05,513.760009765625
2020-11-06,514.72998046875
2020-11-09,470.5
2020-11-10,480.239990234375
2020-11-11,490.760009765625
2020-11-12,486.7699890136719
2020-11-13,482.8399963378906
2020-11-16,479.1000061035156
2020-11-17,480.6300048828125
2020-11-18,481.7900085449219
2020-11-19,484.6700134277344
2020-11-20,488.239990234375
2020-11-23,476.6199951171875
2020-11-24,482.8800048828125
2020-11-25,485.0
2020-11-27,491.3599853515625
2020-11-30,490.70001220703125
2020-12-01,504.5799865722656
