Date,Close
2019-08-30,33.560001373291016
2019-09-03,32.849998474121094
2019-09-04,34.16999816894531
2019-09-05,34.849998474121094
2019-09-06,35.70000076293945
2019-09-09,36.29999923706055
2019-09-10,37.150001525878906
2019-09-11,36.630001068115234
2019-09-12,35.88999938964844
2019-09-13,35.2599983215332
2019-09-16,36.08000183105469
2019-09-17,35.29999923706055
2019-09-18,35.56999969482422
2019-09-19,35.439998626708984
2019-09-20,34.540000915527344
2019-09-23,34.470001220703125
2019-09-24,34.630001068115234
2019-09-25,35.02000045776367
2019-09-26,34.0
2019-09-27,34.0099983215332
2019-09-30,34.06999969482422
2019-10-01,33.70000076293945
2019-10-02,32.93000030517578
2019-10-03,32.97999954223633
2019-10-04,33.09000015258789
2019-10-07,33.150001525878906
2019-10-08,32.08000183105469
2019-10-09,32.689998626708984
2019-10-10,33.150001525878906
2019-10-11,34.060001373291016
2019-10-14,33.63999938964844
2019-10-15,34.380001068115234
2019-10-16,34.75
2019-10-17,34.880001068115234
2019-10-18,34.77000045776367
2019-10-21,34.61000061035156
2019-10-22,35.119998931884766
2019-10-23,34.93000030517578
2019-10-24,34.150001525878906
2019-10-25,34.7599983215332
2019-10-28,34.93000030517578
2019-10-29,34.33000183105469
2019-10-30,34.369998931884766
2019-10-31,34.380001068115234
2019-11-01,34.86000061035156
2019-11-04,34.959999084472656
2019-11-05,34.63999938964844
2019-11-06,33.52000045776367
2019-11-07,34.689998626708984
2019-11-08,35.31999969482422
2019-11-11,35.970001220703125
2019-11-12,36.0099983215332
2019-11-13,35.66999816894531
2019-11-14,35.65999984741211
2019-11-15,35.95000076293945
2019-11-18,36.790000915527344
2019-11-19,35.83000183105469
2019-11-20,35.47999954223633
2019-11-21,35.90999984741211
2019-11-22,36.29999923706055
2019-11-25,35.47999954223633
2019-11-26,34.86000061035156
2019-11-27,34.7400016784668
2019-11-29,34.16999816894531
2019-12-02,33.65999984741211
2019-12-03,33.380001068115234
2019-12-04,33.470001220703125
2019-12-05,33.599998474121094
2019-12-06,33.59000015258789
2019-12-09,33.5099983215332
2019-12-10,33.529998779296875
2019-12-11,33.88999938964844
2019-12-12,34.22999954223633
2019-12-13,34.130001068115234
2019-12-16,34.470001220703125
2019-12-17,34.470001220703125
2019-12-18,35.61000061035156
2019-12-19,35.79999923706055
2019-12-20,36.060001373291016
2019-12-23,35.75
2019-12-24,35.81999969482422
2019-12-26,36.130001068115234
2019-12-27,35.95000076293945
2019-12-30,35.38999938964844
2019-12-31,35.470001220703125
2020-01-02,35.7400016784668
2020-01-03,35.880001068115234
2020-01-06,35.63999938964844
2020-01-07,35.540000915527344
2020-01-08,35.4900016784668
2020-01-09,35.58000183105469
2020-01-10,35.36000061035156
2020-01-13,36.060001373291016
2020-01-14,36.59000015258789
2020-01-15,36.65999984741211
2020-01-16,36.81999969482422
2020-01-17,36.790000915527344
2020-01-21,36.75
2020-01-22,36.75
2020-01-23,36.88999938964844
2020-01-24,36.7400016784668
2020-01-27,36.75
2020-01-28,36.75
2020-01-29,36.75
2020-01-30,37.099998474121094
2020-01-31,36.7599983215332
2020-02-03,36.75
2020-02-04,36.779998779296875
2020-02-05,37.939998626708984
2020-02-06,36.900001525878906
2020-02-07,36.779998779296875
2020-02-10,36.849998474121094
2020-02-11,39.47999954223633
2020-02-12,40.11000061035156
2020-02-13,40.18000030517578
2020-02-14,39.970001220703125
2020-02-18,41.290000915527344
2020-02-19,41.25
2020-02-20,41.0
2020-02-21,40.72999954223633
2020-02-24,38.36000061035156
2020-02-25,37.619998931884766
2020-02-26,36.31999969482422
2020-02-27,33.47999954223633
2020-02-28,33.52000045776367
2020-03-02,34.33000183105469
2020-03-03,32.81999969482422
2020-03-04,33.869998931884766
2020-03-05,31.43000030517578
2020-03-06,29.209999084472656
2020-03-09,24.93000030517578
2020-03-10,26.34000015258789
2020-03-11,23.579999923706055
2020-03-12,19.850000381469727
2020-03-13,21.59000015258789
2020-03-16,18.790000915527344
2020-03-17,20.8799991607666
2020-03-18,18.739999771118164
2020-03-19,21.8700008392334
2020-03-20,19.969999313354492
2020-03-23,18.149999618530273
2020-03-24,20.739999771118164
2020-03-25,20.639999389648438
2020-03-26,22.31999969482422
2020-03-27,20.979999542236328
2020-03-30,20.729999542236328
2020-03-31,19.989999771118164
2020-04-01,18.700000762939453
2020-04-02,18.959999084472656
2020-04-03,18.979999542236328
2020-04-06,21.110000610351562
2020-04-07,20.770000457763672
2020-04-08,21.780000686645508
2020-04-09,23.06999969482422
2020-04-13,22.0
2020-04-14,22.309999465942383
2020-04-15,21.09000015258789
2020-04-16,21.34000015258789
2020-04-17,22.520000457763672
2020-04-20,22.209999084472656
2020-04-21,21.56999969482422
2020-04-22,22.3799991607666
2020-04-23,22.8799991607666
2020-04-24,23.399999618530273
2020-04-27,24.3700008392334
2020-04-28,24.530000686645508
2020-04-29,25.549999237060547
2020-04-30,25.020000457763672
2020-05-01,23.989999771118164
2020-05-04,23.600000381469727
2020-05-05,24.309999465942383
2020-05-06,22.899999618530273
2020-05-07,23.350000381469727
2020-05-08,25.729999542236328
2020-05-11,25.93000030517578
2020-05-12,25.15999984741211
2020-05-13,23.719999313354492
2020-05-14,24.6200008392334
2020-05-15,24.709999084472656
2020-05-18,26.739999771118164
2020-05-19,26.760000228881836
2020-05-20,28.34000015258789
2020-05-21,28.559999465942383
2020-05-22,29.559999465942383
2020-05-26,30.8799991607666
2020-05-27,31.079999923706055
2020-05-28,31.190000534057617
2020-05-29,31.649999618530273
2020-06-01,32.630001068115234
2020-06-02,32.45000076293945
2020-06-03,33.93000030517578
2020-06-04,34.7400016784668
2020-06-05,35.81999969482422
2020-06-08,37.31999969482422
2020-06-09,35.279998779296875
2020-06-10,33.33000183105469
2020-06-11,31.459999084472656
2020-06-12,32.70000076293945
2020-06-15,34.040000915527344
2020-06-16,35.2400016784668
2020-06-17,35.290000915527344
2020-06-18,36.88999938964844
2020-06-19,35.45000076293945
2020-06-22,35.2599983215332
2020-06-23,35.15999984741211
2020-06-24,34.40999984741211
2020-06-25,33.869998931884766
2020-06-26,32.54999923706055
2020-06-29,33.04999923706055
2020-06-30,34.5099983215332
2020-07-01,34.630001068115234
2020-07-02,33.060001373291016
2020-07-06,33.5
2020-07-07,32.68000030517578
2020-07-08,31.969999313354492
2020-07-09,30.829999923706055
2020-07-10,31.8700008392334
2020-07-13,32.04999923706055
2020-07-14,32.4900016784668
2020-07-15,33.779998779296875
2020-07-16,33.22999954223633
2020-07-17,32.7400016784668
2020-07-20,32.5
2020-07-21,33.54999923706055
2020-07-22,33.54999923706055
2020-07-23,33.400001525878906
2020-07-24,33.36000061035156
2020-07-27,33.380001068115234
2020-07-28,33.130001068115234
2020-07-29,33.41999816894531
2020-07-30,32.84000015258789
2020-07-31,32.11000061035156
2020-08-03,33.959999084472656
2020-08-04,33.7400016784668
2020-08-05,34.06999969482422
2020-08-06,34.29999923706055
2020-08-07,34.16999816894531
2020-08-10,35.369998931884766
2020-08-11,35.22999954223633
2020-08-12,34.43000030517578
2020-08-13,35.08000183105469
2020-08-14,34.66999816894531
2020-08-17,35.0
2020-08-18,34.36000061035156
2020-08-19,34.04999923706055
2020-08-20,33.88999938964844
2020-08-21,33.529998779296875
2020-08-24,34.58000183105469
2020-08-25,34.20000076293945
2020-08-26,34.560001373291016
2020-08-27,34.709999084472656
2020-08-28,34.81999969482422
2020-08-31,35.52000045776367
2020-09-01,34.56999969482422
2020-09-02,35.5
2020-09-03,34.040000915527344
2020-09-04,33.779998779296875
2020-09-08,33.029998779296875
2020-09-09,33.16999816894531
2020-09-10,32.09000015258789
2020-09-11,32.099998474121094
2020-09-14,32.65999984741211
2020-09-15,32.7400016784668
2020-09-16,33.2400016784668
2020-09-17,32.040000915527344
2020-09-18,31.059999465942383
2020-09-21,30.0
2020-09-22,30.1299991607666
2020-09-23,28.600000381469727
2020-09-24,28.579999923706055
2020-09-25,28.549999237060547
2020-09-28,29.8799991607666
2020-09-29,29.649999618530273
2020-09-30,29.030000686645508
2020-10-01,28.780000686645508
2020-10-02,28.549999237060547
2020-10-05,28.40999984741211
2020-10-06,27.43000030517578
2020-10-07,27.5
2020-10-08,27.579999923706055
2020-10-09,27.329999923706055
2020-10-12,28.389999389648438
2020-10-13,28.489999771118164
2020-10-14,28.059999465942383
2020-10-15,27.639999389648438
2020-10-16,27.65999984741211
2020-10-19,26.559999465942383
2020-10-20,27.059999465942383
2020-10-21,26.829999923706055
2020-10-22,26.950000762939453
2020-10-23,27.239999771118164
2020-10-26,26.25
2020-10-27,26.0
2020-10-28,24.809999465942383
2020-10-29,25.399999618530273
2020-10-30,25.489999771118164
2020-11-02,25.81999969482422
2020-11-03,26.290000915527344
2020-11-04,26.510000228881836
2020-11-05,27.389999389648438
2020-11-06,27.709999084472656
2020-11-09,28.049999237060547
2020-11-10,28.8799991607666
2020-11-11,30.350000381469727
2020-11-12,30.1299991607666
2020-11-13,31.540000915527344
2020-11-16,32.939998626708984
2020-11-17,34.04999923706055
2020-11-18,33.5
2020-11-19,33.959999084472656
2020-11-20,33.9900016784668
2020-11-23,35.130001068115234
2020-11-24,36.43000030517578
2020-11-25,36.15999984741211
2020-11-27,35.90999984741211
2020-11-30,35.869998931884766
2020-12-01,36.13999938964844
